bc/batch,bc/l2_norm,bc/l2_loss,bc/epoch,batch_size,bc/loss,bc/prob_true_act,bc/ent_loss,bc/entropy,bc/samples_so_far,bc/neglogp
357500,74.10016632080078,0.0,116,32,2.4000988006591797,0.22594626247882843,-0.002669323468580842,2.669323444366455,11440032,2.402768135070801
358000,74.16365814208984,0.0,116,32,2.7986161708831787,0.2054755836725235,-0.002655288903042674,2.6552886962890625,11456032,2.801271438598633
358500,73.98140716552734,0.0,117,32,2.8457863330841064,0.20226433873176575,-0.002624784130603075,2.624783992767334,11472032,2.8484110832214355
359000,73.79025268554688,0.0,117,32,2.7902538776397705,0.22382977604866028,-0.002698419149965048,2.6984190940856934,11488032,2.792952299118042
359500,73.98542022705078,0.0,117,32,2.2703511714935303,0.21386933326721191,-0.0027216521557420492,2.721652030944824,11504032,2.2730727195739746
360000,73.94207000732422,0.0,117,32,2.558678388595581,0.23377695679664612,-0.002710712607949972,2.710712432861328,11520032,2.561389207839966
360500,73.84783172607422,0.0,117,32,2.891261100769043,0.1844521462917328,-0.0026847536209970713,2.68475341796875,11536032,2.8939459323883057
361000,73.86592102050781,0.0,117,32,2.6597330570220947,0.20654483139514923,-0.0026659842114895582,2.6659841537475586,11552032,2.6623990535736084
361500,73.87421417236328,0.0,118,32,2.3219902515411377,0.23257622122764587,-0.002709541004151106,2.709540843963623,11568032,2.324699878692627
362000,73.94279479980469,0.0,118,32,2.0176823139190674,0.25047630071640015,-0.002677334239706397,2.6773340702056885,11584032,2.020359754562378
362500,74.18595123291016,0.0,118,32,2.6552493572235107,0.2093213051557541,-0.0026552793569862843,2.6552791595458984,11600032,2.657904624938965
363000,73.86425018310547,0.0,118,32,2.6908345222473145,0.20512734353542328,-0.002671686699613929,2.6716866493225098,11616032,2.6935062408447266
363500,73.86422729492188,0.0,118,32,2.466452121734619,0.23017138242721558,-0.002691753441467881,2.691753387451172,11632032,2.469143867492676
364000,73.944091796875,0.0,118,32,2.999948263168335,0.22254079580307007,-0.002671104623004794,2.6711044311523438,11648032,3.0026192665100098
364500,73.96721649169922,0.0,119,32,2.4787611961364746,0.2288629412651062,-0.0027164979837834835,2.7164978981018066,11664032,2.481477737426758
365000,74.0052490234375,0.0,119,32,2.410062789916992,0.23627646267414093,-0.0026360454503446817,2.636045217514038,11680032,2.412698745727539
365500,74.00111389160156,0.0,119,32,2.584068536758423,0.24113067984580994,-0.0026505247224122286,2.650524616241455,11696032,2.586719036102295
366000,73.9690170288086,0.0,119,32,2.2876272201538086,0.24163216352462769,-0.0026279445737600327,2.6279444694519043,11712032,2.290255069732666
366500,74.05876159667969,0.0,119,32,2.5194013118743896,0.23607951402664185,-0.0027016180101782084,2.701617956161499,11728032,2.5221028327941895
367000,73.81434631347656,0.0,119,32,2.670576810836792,0.20759980380535126,-0.0026795484591275454,2.6795482635498047,11744032,2.6732563972473145
367500,73.83818817138672,0.0,120,32,2.5272507667541504,0.24056029319763184,-0.0027200523763895035,2.7200522422790527,11760032,2.52997088432312
368000,73.93179321289062,0.0,120,32,2.3162472248077393,0.25158268213272095,-0.0026564139407128096,2.6564137935638428,11776032,2.318903684616089
368500,73.73594665527344,0.0,120,32,3.1338253021240234,0.20370151102542877,-0.0026746492367237806,2.6746490001678467,11792032,3.1364998817443848
369000,73.68075561523438,0.0,120,32,2.9481873512268066,0.18927857279777527,-0.002691662637516856,2.691662549972534,11808032,2.9508790969848633
369500,73.78683471679688,0.0,120,32,2.9385976791381836,0.20337334275245667,-0.0026711318641901016,2.6711318492889404,11824032,2.9412689208984375
370000,74.1186752319336,0.0,120,32,3.342616558074951,0.20006319880485535,-0.0026480075903236866,2.648007392883301,11840032,3.3452646732330322
370500,73.9757308959961,0.0,120,32,2.975475549697876,0.20322024822235107,-0.002671461086720228,2.6714608669281006,11856032,2.978147029876709
371000,74.02885437011719,0.0,121,32,2.239666700363159,0.23677337169647217,-0.0026779533363878727,2.6779532432556152,11872032,2.242344617843628
371500,73.94013977050781,0.0,121,32,2.524268388748169,0.22183525562286377,-0.0026562984567135572,2.6562983989715576,11888032,2.5269246101379395
372000,73.8117446899414,0.0,121,32,3.3904335498809814,0.17659878730773926,-0.0027506158221513033,2.7506155967712402,11904032,3.393184185028076
372500,74.02246856689453,0.0,121,32,3.2716047763824463,0.17544668912887573,-0.0026736732106655836,2.673673152923584,11920032,3.274278402328491
373000,73.9484634399414,0.0,121,32,2.6534738540649414,0.19268789887428284,-0.0026436359621584415,2.6436357498168945,11936032,2.6561174392700195
373500,73.97151184082031,0.0,121,32,2.5430681705474854,0.23385757207870483,-0.002652970375493169,2.652970314025879,11952032,2.5457210540771484
374000,74.0179443359375,0.0,122,32,3.2120842933654785,0.19665591418743134,-0.002692503621801734,2.6925034523010254,11968032,3.2147767543792725
374500,74.01104736328125,0.0,122,32,3.013246774673462,0.2175963670015335,-0.0026726960204541683,2.6726958751678467,11984032,3.0159194469451904
375000,73.8000717163086,0.0,122,32,2.564178228378296,0.21080690622329712,-0.0026995879597961903,2.699587821960449,12000032,2.566877841949463
375500,74.0147476196289,0.0,122,32,2.3709936141967773,0.2160925269126892,-0.002666634740307927,2.6666345596313477,12016032,2.3736603260040283
376000,73.62013244628906,0.0,122,32,2.345226764678955,0.2567801773548126,-0.0026894775219261646,2.6894774436950684,12032032,2.3479161262512207
376500,74.03656005859375,0.0,122,32,2.798316717147827,0.19957469403743744,-0.0026581245474517345,2.6581244468688965,12048032,2.8009748458862305
377000,73.76358032226562,0.0,123,32,2.70154070854187,0.2050875723361969,-0.0026844542007893324,2.6844539642333984,12064032,2.7042250633239746
377500,73.9814682006836,0.0,123,32,2.5235280990600586,0.25574442744255066,-0.002674930728971958,2.6749305725097656,12080032,2.526202917098999
378000,73.76493072509766,0.0,123,32,2.9769327640533447,0.19371309876441956,-0.0026782862842082977,2.678286075592041,12096032,2.9796111583709717
378500,73.8594970703125,0.0,123,32,2.4437971115112305,0.2424670308828354,-0.002711754757910967,2.711754560470581,12112032,2.4465088844299316
379000,73.77096557617188,0.0,123,32,1.8086740970611572,0.24854391813278198,-0.0026751933619379997,2.6751933097839355,12128032,1.8113492727279663
379500,74.0871353149414,0.0,123,32,2.9992990493774414,0.19301706552505493,-0.0026760564651340246,2.676056385040283,12144032,3.0019750595092773
380000,73.96263885498047,0.0,124,32,1.8065204620361328,0.2720533013343811,-0.002679085126146674,2.6790850162506104,12160032,1.809199571609497
380500,73.96873474121094,0.0,124,32,2.571586847305298,0.22524650394916534,-0.0026705064810812473,2.670506238937378,12176032,2.5742573738098145
381000,73.95809173583984,0.0,124,32,1.651062250137329,0.26325249671936035,-0.0026892272289842367,2.6892271041870117,12192032,1.6537514925003052
381500,73.8272476196289,0.0,124,32,2.253047227859497,0.22084732353687286,-0.0026648258790373802,2.664825677871704,12208032,2.2557120323181152
382000,73.98524475097656,0.0,124,32,2.1807594299316406,0.25542035698890686,-0.0026621075812727213,2.662107467651367,12224032,2.1834216117858887
382500,73.98609924316406,0.0,124,32,3.0099711418151855,0.1966027319431305,-0.0027122560422867537,2.7122559547424316,12240032,3.012683391571045
383000,73.95418548583984,0.0,125,32,2.6442136764526367,0.2144181728363037,-0.0026507843285799026,2.6507842540740967,12256032,2.646864414215088
383500,74.06008911132812,0.0,125,32,2.879713535308838,0.2039417326450348,-0.0026689558289945126,2.6689558029174805,12272032,2.882382392883301
384000,74.02645111083984,0.0,125,32,3.2005698680877686,0.20807290077209473,-0.0027171694673597813,2.7171692848205566,12288032,3.203287124633789
384500,74.02784729003906,0.0,125,32,2.180396556854248,0.23678794503211975,-0.002708618761971593,2.708618640899658,12304032,2.183105230331421
385000,74.01063537597656,0.0,125,32,2.9184091091156006,0.22366994619369507,-0.002660511527210474,2.6605114936828613,12320032,2.921069622039795
385500,74.01800537109375,0.0,125,32,2.433711528778076,0.19323691725730896,-0.002683635801076889,2.683635711669922,12336032,2.4363951683044434
386000,74.08551025390625,0.0,126,32,2.0949513912200928,0.2567160129547119,-0.002650910522788763,2.6509103775024414,12352032,2.097602367401123
386500,74.02198028564453,0.0,126,32,2.5489513874053955,0.2073829174041748,-0.0027100006118416786,2.710000514984131,12368032,2.551661491394043
387000,73.8206787109375,0.0,126,32,2.1339118480682373,0.2392832338809967,-0.0026394121814519167,2.6394121646881104,12384032,2.1365511417388916
387500,73.96104431152344,0.0,126,32,1.891879916191101,0.25586438179016113,-0.0026915937196463346,2.691593647003174,12400032,1.8945715427398682
388000,74.15601348876953,0.0,126,32,2.301774263381958,0.22120776772499084,-0.0026464308612048626,2.646430730819702,12416032,2.3044207096099854
388500,74.15214538574219,0.0,126,32,2.3213112354278564,0.23844917118549347,-0.0026786273811012506,2.6786272525787354,12432032,2.3239898681640625
389000,73.99763488769531,0.0,127,32,2.646756887435913,0.207839697599411,-0.00268620066344738,2.6862006187438965,12448032,2.6494431495666504
389500,74.1669692993164,0.0,127,32,2.709019660949707,0.23932906985282898,-0.0026606637984514236,2.660663604736328,12464032,2.7116804122924805
390000,74.20071411132812,0.0,127,32,2.1680784225463867,0.23876267671585083,-0.0026670272927731276,2.667027235031128,12480032,2.170745372772217
390500,74.137451171875,0.0,127,32,2.3965415954589844,0.2496110498905182,-0.0026699050795286894,2.669904947280884,12496032,2.3992114067077637
391000,74.02664184570312,0.0,127,32,3.014218807220459,0.17071689665317535,-0.0026886153500527143,2.688615322113037,12512032,3.0169074535369873
391500,74.32212829589844,0.0,127,32,2.8693370819091797,0.20331551134586334,-0.002619599923491478,2.6195998191833496,12528032,2.8719565868377686
392000,74.1168212890625,0.0,128,32,2.758389472961426,0.23693199455738068,-0.002692021895200014,2.6920218467712402,12544032,2.7610814571380615
392500,74.16422271728516,0.0,128,32,3.4292173385620117,0.18577460944652557,-0.002664929023012519,2.664928913116455,12560032,3.431882381439209
393000,73.9906997680664,0.0,128,32,2.6924028396606445,0.19747495651245117,-0.0027206253726035357,2.720625162124634,12576032,2.6951234340667725
393500,73.87478637695312,0.0,128,32,2.1382758617401123,0.24378857016563416,-0.002711600624024868,2.7116005420684814,12592032,2.1409873962402344
394000,74.09674835205078,0.0,128,32,3.01945161819458,0.22288289666175842,-0.0026531906332820654,2.6531906127929688,12608032,3.0221047401428223
394500,73.88358306884766,0.0,128,32,3.5843465328216553,0.16650626063346863,-0.0026754350401461124,2.6754348278045654,12624032,3.587022066116333
395000,73.79580688476562,0.0,129,32,3.8572256565093994,0.11894218623638153,-0.002706367988139391,2.7063679695129395,12640032,3.8599319458007812
395500,73.82551574707031,0.0,129,32,3.4540295600891113,0.17449119687080383,-0.0026881154626607895,2.688115358352661,12656032,3.4567177295684814
396000,73.9863052368164,0.0,129,32,3.0752668380737305,0.19613727927207947,-0.0026458417996764183,2.645841598510742,12672032,3.0779125690460205
396500,73.7538070678711,0.0,129,32,3.111407995223999,0.18882715702056885,-0.002683385508134961,2.6833853721618652,12688032,3.114091396331787
397000,73.96834564208984,0.0,129,32,2.9898760318756104,0.1275375783443451,-0.002676870208233595,2.676870107650757,12704032,2.9925529956817627
397500,73.87989807128906,0.0,129,32,3.111449718475342,0.19178074598312378,-0.002656015567481518,2.656015396118164,12720032,3.114105701446533
398000,73.97921752929688,0.0,129,32,2.2804784774780273,0.20742817223072052,-0.0026827361434698105,2.6827359199523926,12736032,2.283161163330078
398500,74.01974487304688,0.0,130,32,3.288090944290161,0.16264817118644714,-0.002666480839252472,2.666480779647827,12752032,3.290757417678833
399000,73.87517547607422,0.0,130,32,3.3491451740264893,0.19501656293869019,-0.0027041283901780844,2.7041282653808594,12768032,3.351849317550659
399500,73.99227905273438,0.0,130,32,1.9461828470230103,0.2582266330718994,-0.0026667045895010233,2.6667044162750244,12784032,1.9488495588302612
400000,73.9412612915039,0.0,130,32,2.7054123878479004,0.2015973925590515,-0.0026740184985101223,2.674018383026123,12800032,2.7080864906311035
400500,73.95368957519531,0.0,130,32,2.534815549850464,0.23253962397575378,-0.0026733456179499626,2.6733455657958984,12816032,2.5374889373779297
401000,74.01465606689453,0.0,130,32,2.1023871898651123,0.2498248666524887,-0.0026682361494749784,2.668236017227173,12832032,2.105055332183838
401500,73.97010040283203,0.0,131,32,2.961548328399658,0.20462065935134888,-0.0026435137260705233,2.6435136795043945,12848032,2.9641919136047363
402000,74.01763916015625,0.0,131,32,2.8663172721862793,0.1961984634399414,-0.0026612745132297277,2.6612744331359863,12864032,2.868978500366211
402500,73.92376708984375,0.0,131,32,2.898482322692871,0.18023595213890076,-0.002696576062589884,2.696575880050659,12880032,2.9011788368225098
403000,74.0379409790039,0.0,131,32,2.509645938873291,0.2280665934085846,-0.0026650791987776756,2.665079116821289,12896032,2.5123109817504883
403500,74.01176452636719,0.0,131,32,2.294994831085205,0.24510885775089264,-0.002669893903657794,2.669893741607666,12912032,2.2976646423339844
404000,74.06565856933594,0.0,131,32,2.87604022026062,0.20747248828411102,-0.0026795719750225544,2.6795718669891357,12928032,2.8787198066711426
404500,74.10430908203125,0.0,132,32,2.5397562980651855,0.2381359487771988,-0.002639338606968522,2.639338493347168,12944032,2.54239559173584
405000,73.94515991210938,0.0,132,32,3.537921667098999,0.1750258505344391,-0.002670703921467066,2.670703887939453,12960032,3.5405924320220947
405500,74.138671875,0.0,132,32,2.533977508544922,0.20611482858657837,-0.0027208970859646797,2.7208969593048096,12976032,2.536698341369629
406000,74.19320678710938,0.0,132,32,2.1847498416900635,0.22201624512672424,-0.0026586444582790136,2.658644437789917,12992032,2.187408447265625
406500,73.99758911132812,0.0,132,32,1.930021047592163,0.23962001502513885,-0.0026944985147565603,2.694498300552368,13008032,1.9327155351638794
407000,74.1519775390625,0.0,132,32,2.9771618843078613,0.17529480159282684,-0.0026920053642243147,2.692005157470703,13024032,2.979853868484497
407500,74.06270599365234,0.0,133,32,2.074763774871826,0.22679013013839722,-0.002690217923372984,2.6902177333831787,13040032,2.077454090118408
408000,74.06442260742188,0.0,133,32,3.01403546333313,0.18183252215385437,-0.002662446117028594,2.6624460220336914,13056032,3.016697883605957
408500,74.14478302001953,0.0,133,32,2.757251262664795,0.22586557269096375,-0.0026447558775544167,2.6447558403015137,13072032,2.7598960399627686
409000,74.07051849365234,0.0,133,32,2.7817542552948,0.1956232786178589,-0.002687338972464204,2.6873388290405273,13088032,2.7844417095184326
409500,74.17837524414062,0.0,133,32,2.482999563217163,0.22707679867744446,-0.0026539487298578024,2.6539485454559326,13104032,2.4856534004211426
410000,74.00529479980469,0.0,133,32,2.3666164875030518,0.20864909887313843,-0.002683567116037011,2.6835670471191406,13120032,2.369300127029419
410500,74.06148529052734,0.0,134,32,2.9165070056915283,0.20970627665519714,-0.0026530211325734854,2.6530210971832275,13136032,2.9191601276397705
411000,74.24561309814453,0.0,134,32,1.9830377101898193,0.23489715158939362,-0.0026335432194173336,2.633543014526367,13152032,1.9856712818145752
411500,73.98977661132812,0.0,134,32,2.521898031234741,0.23814713954925537,-0.002744426252320409,2.7444260120391846,13168032,2.5246424674987793
412000,74.24591827392578,0.0,134,32,3.4389827251434326,0.1814628541469574,-0.0026656901463866234,2.6656899452209473,13184032,3.441648483276367
412500,74.16850280761719,0.0,134,32,2.9121792316436768,0.2018374353647232,-0.0026623178273439407,2.6623177528381348,13200032,2.914841651916504
413000,73.95745849609375,0.0,134,32,2.780301094055176,0.21136319637298584,-0.0027185839135199785,2.718583822250366,13216032,2.783019781112671
413500,74.10633850097656,0.0,135,32,2.8254499435424805,0.2321416735649109,-0.002664626808837056,2.6646265983581543,13232032,2.8281145095825195
414000,74.05804443359375,0.0,135,32,3.22478985786438,0.20693807303905487,-0.0026234565302729607,2.6234564781188965,13248032,3.2274134159088135
414500,74.0494613647461,0.0,135,32,2.7802557945251465,0.21324850618839264,-0.002682676538825035,2.682676315307617,13264032,2.7829384803771973
415000,74.00713348388672,0.0,135,32,3.5647497177124023,0.14603762328624725,-0.002700612647458911,2.7006125450134277,13280032,3.5674502849578857
415500,73.99364471435547,0.0,135,32,2.942542791366577,0.1944725513458252,-0.0026543515268713236,2.6543514728546143,13296032,2.945197105407715
416000,74.11078643798828,0.0,135,32,2.138845920562744,0.2606413662433624,-0.002727402839809656,2.727402687072754,13312032,2.141573429107666
416500,74.09199523925781,0.0,136,32,3.7687339782714844,0.1626480370759964,-0.0026634959504008293,2.6634957790374756,13328032,3.771397590637207
417000,73.8576889038086,0.0,136,32,2.347968816757202,0.23117151856422424,-0.002654405077919364,2.654404878616333,13344032,2.35062313079834
417500,74.04191589355469,0.0,136,32,3.1076102256774902,0.21638250350952148,-0.0026779361069202423,2.67793607711792,13360032,3.110288143157959
418000,73.8424301147461,0.0,136,32,2.678163766860962,0.19144563376903534,-0.0026923581026494503,2.6923580169677734,13376032,2.680856227874756
418500,74.0098876953125,0.0,136,32,2.4269487857818604,0.2423955202102661,-0.002637641504406929,2.637641429901123,13392032,2.429586410522461
419000,73.98036193847656,0.0,136,32,3.0045320987701416,0.18482281267642975,-0.0026995637454092503,2.699563503265381,13408032,3.0072317123413086
419500,73.92241668701172,0.0,137,32,2.1055455207824707,0.25992828607559204,-0.0026998817920684814,2.6998815536499023,13424032,2.108245372772217
420000,73.89822387695312,0.0,137,32,2.0137135982513428,0.2772626280784607,-0.002690476132556796,2.6904759407043457,13440032,2.016404151916504
420500,73.96690368652344,0.0,137,32,2.5008528232574463,0.21126636862754822,-0.002696277340874076,2.696277141571045,13456032,2.503549098968506
421000,73.9530258178711,0.0,137,32,2.948598861694336,0.20154964923858643,-0.0026707558427006006,2.670755624771118,13472032,2.9512696266174316
421500,74.03570556640625,0.0,137,32,3.0774638652801514,0.21491096913814545,-0.0027009404730051756,2.7009403705596924,13488032,3.080164909362793
422000,74.01738739013672,0.0,137,32,2.1861166954040527,0.2528606653213501,-0.0026624766178429127,2.6624765396118164,13504032,2.18877911567688
422500,74.1527099609375,0.0,137,32,2.5471882820129395,0.20455437898635864,-0.002664149273186922,2.664149045944214,13520032,2.5498523712158203
423000,73.8809585571289,0.0,138,32,1.924039602279663,0.2729581296443939,-0.0027091014198958874,2.7091012001037598,13536032,1.9267487525939941
423500,73.89568328857422,0.0,138,32,2.5377511978149414,0.2093753218650818,-0.0026824180968105793,2.682417869567871,13552032,2.540433645248413
424000,74.02546691894531,0.0,138,32,2.534446954727173,0.2299741953611374,-0.0026664184406399727,2.6664183139801025,13568032,2.5371134281158447
424500,73.99726104736328,0.0,138,32,2.8238651752471924,0.20062002539634705,-0.0026956680230796337,2.6956679821014404,13584032,2.8265607357025146
425000,74.1097412109375,0.0,138,32,2.573162317276001,0.22683390974998474,-0.00266676745377481,2.6667673587799072,13600032,2.575829029083252
425500,73.96907806396484,0.0,138,32,3.7549521923065186,0.214077427983284,-0.002631327137351036,2.631326913833618,13616032,3.7575836181640625
426000,74.02909088134766,0.0,139,32,2.222444772720337,0.2696596384048462,-0.0027187399100512266,2.7187397480010986,13632032,2.225163459777832
426500,74.01859283447266,0.0,139,32,2.2199394702911377,0.23404009640216827,-0.0026882807724177837,2.6882805824279785,13648032,2.222627639770508
427000,73.87686920166016,0.0,139,32,2.250328540802002,0.2331591248512268,-0.0026945516001433134,2.694551467895508,13664032,2.253023147583008
427500,73.95243072509766,0.0,139,32,2.4098243713378906,0.1967487335205078,-0.0026814620941877365,2.681462049484253,13680032,2.412505865097046
428000,73.97486114501953,0.0,139,32,2.4722304344177246,0.22648431360721588,-0.0026599098928272724,2.659909725189209,13696032,2.4748902320861816
428500,74.1906967163086,0.0,139,32,1.9227300882339478,0.2929575443267822,-0.002647747751325369,2.64774751663208,13712032,1.9253778457641602
429000,74.04036712646484,0.0,140,32,2.201770544052124,0.22180792689323425,-0.0026952149346470833,2.6952147483825684,13728032,2.204465866088867
429500,74.1329345703125,0.0,140,32,2.3436622619628906,0.22394785284996033,-0.0026574579533189535,2.6574578285217285,13744032,2.3463196754455566
430000,73.90608215332031,0.0,140,32,2.4190683364868164,0.2166418880224228,-0.0026847042609006166,2.684704065322876,13760032,2.4217529296875
430500,73.87586975097656,0.0,140,32,2.897552728652954,0.21905457973480225,-0.002685362007468939,2.685361862182617,13776032,2.900238037109375
431000,74.04512786865234,0.0,140,32,2.3065450191497803,0.2579144835472107,-0.002675961935892701,2.67596173286438,13792032,2.309221029281616
431500,74.04244995117188,0.0,140,32,3.4484944343566895,0.21945342421531677,-0.0026519473176449537,2.651947259902954,13808032,3.451146364212036
432000,73.68480682373047,0.0,141,32,2.691636323928833,0.18333439528942108,-0.0026794138830155134,2.6794137954711914,13824032,2.6943156719207764
432500,74.01734161376953,0.0,141,32,2.6976401805877686,0.20906192064285278,-0.002669166773557663,2.6691665649414062,13840032,2.7003092765808105
433000,73.91674041748047,0.0,141,32,3.209056854248047,0.1892579346895218,-0.002673571929335594,2.673571825027466,13856032,3.211730480194092
433500,73.94354248046875,0.0,141,32,3.0006492137908936,0.22670616209506989,-0.0026751947589218616,2.67519474029541,13872032,3.003324508666992
434000,73.89048767089844,0.0,141,32,2.6836295127868652,0.2096257507801056,-0.0026705292984843254,2.6705291271209717,13888032,2.686300039291382
434500,73.85338592529297,0.0,141,32,3.4341347217559814,0.15124639868736267,-0.002687922678887844,2.687922477722168,13904032,3.4368226528167725
435000,73.8716812133789,0.0,142,32,2.3382437229156494,0.23936748504638672,-0.0026755183935165405,2.675518274307251,13920032,2.340919256210327
435500,73.83333587646484,0.0,142,32,2.7906603813171387,0.2406732589006424,-0.0026765335351228714,2.6765334606170654,13936032,2.793336868286133
436000,73.76817321777344,0.0,142,32,4.127199649810791,0.14181329309940338,-0.0026508148293942213,2.6508147716522217,13952032,4.129850387573242
436500,73.97325134277344,0.0,142,32,2.6583967208862305,0.25113722681999207,-0.002673085080459714,2.6730849742889404,13968032,2.661069869995117
437000,74.19573211669922,0.0,142,32,2.1964309215545654,0.2210255265235901,-0.002674123737961054,2.674123525619507,13984032,2.1991050243377686
437500,74.02635192871094,0.0,142,32,2.708836793899536,0.20149004459381104,-0.0026592500507831573,2.659250020980835,14000032,2.711496114730835
438000,74.05189514160156,0.0,143,32,2.3603322505950928,0.23551246523857117,-0.0026764932554215193,2.6764931678771973,14016032,2.363008737564087
438500,73.951416015625,0.0,143,32,2.9735207557678223,0.17764538526535034,-0.0026631115470081568,2.663111448287964,14032032,2.9761838912963867
439000,74.04312133789062,0.0,143,32,2.7456085681915283,0.19194898009300232,-0.0026749216485768557,2.6749215126037598,14048032,2.7482833862304688
439500,74.1147232055664,0.0,143,32,2.739751100540161,0.23113767802715302,-0.0026912952307611704,2.6912951469421387,14064032,2.7424423694610596
440000,74.08345794677734,0.0,143,32,2.545685291290283,0.20502245426177979,-0.002714442787691951,2.714442729949951,14080032,2.5483996868133545
440500,74.2056884765625,0.0,143,32,2.7255406379699707,0.25295186042785645,-0.0026542546693235636,2.65425443649292,14096032,2.7281949520111084
441000,74.29249572753906,0.0,144,32,2.376180648803711,0.25490957498550415,-0.002661010716110468,2.661010503768921,14112032,2.3788416385650635
441500,74.1766357421875,0.0,144,32,3.4333930015563965,0.17627674341201782,-0.0026797938626259565,2.6797938346862793,14128032,3.436072826385498
442000,74.05729675292969,0.0,144,32,3.0408637523651123,0.16218765079975128,-0.00269375741481781,2.6937572956085205,14144032,3.0435574054718018
442500,73.98485565185547,0.0,144,32,2.9557008743286133,0.18362662196159363,-0.002656844211742282,2.656844139099121,14160032,2.958357810974121
443000,74.12785339355469,0.0,144,32,1.987337589263916,0.27560096979141235,-0.0026519251987338066,2.6519250869750977,14176032,1.9899895191192627
443500,74.08692932128906,0.0,144,32,2.465412139892578,0.23056074976921082,-0.0026657325215637684,2.6657323837280273,14192032,2.4680778980255127
444000,74.0821304321289,0.0,145,32,2.11185359954834,0.24596694111824036,-0.002711814595386386,2.7118144035339355,14208032,2.114565372467041
444500,74.0744857788086,0.0,145,32,2.523703098297119,0.22567924857139587,-0.0027272081933915615,2.727208137512207,14224032,2.526430368423462
445000,74.27967071533203,0.0,145,32,2.9079504013061523,0.2407332956790924,-0.002663224469870329,2.663224458694458,14240032,2.910613536834717
445500,74.06554412841797,0.0,145,32,3.339500904083252,0.21515417098999023,-0.002686907071620226,2.6869070529937744,14256032,3.3421878814697266
446000,73.83512115478516,0.0,145,32,2.5645639896392822,0.22016113996505737,-0.0026766264345496893,2.676626205444336,14272032,2.5672407150268555
446500,74.14888763427734,0.0,145,32,2.2854413986206055,0.2534962296485901,-0.002654936397448182,2.6549363136291504,14288032,2.2880964279174805
447000,74.06306457519531,0.0,145,32,2.2872369289398193,0.22272758185863495,-0.0026667113415896893,2.6667113304138184,14304032,2.2899036407470703
447500,74.0218734741211,0.0,146,32,2.8616199493408203,0.2547212839126587,-0.0026473593898117542,2.6473593711853027,14320032,2.864267349243164
448000,74.18587493896484,0.0,146,32,2.146881103515625,0.25303053855895996,-0.0026230670046061277,2.6230669021606445,14336032,2.1495041847229004
448500,74.1172866821289,0.0,146,32,2.88972544670105,0.22361814975738525,-0.002681611105799675,2.6816110610961914,14352032,2.892406940460205
449000,74.09107208251953,0.0,146,32,2.255603075027466,0.22386249899864197,-0.002684572245925665,2.684572219848633,14368032,2.2582876682281494
449500,74.23255157470703,0.0,146,32,2.260343551635742,0.22738805413246155,-0.0026732597034424543,2.6732594966888428,14384032,2.263016700744629
450000,74.14374542236328,0.0,146,32,2.882507085800171,0.18339356780052185,-0.002669284585863352,2.6692843437194824,14400032,2.885176420211792
450500,73.98339080810547,0.0,147,32,2.1594066619873047,0.2542635500431061,-0.002709516789764166,2.709516763687134,14416032,2.162116289138794
451000,74.1490478515625,0.0,147,32,2.4632863998413086,0.24069717526435852,-0.0026692424435168505,2.6692423820495605,14432032,2.4659557342529297
451500,74.14208221435547,0.0,147,32,2.2902743816375732,0.24813193082809448,-0.002688717097043991,2.6887168884277344,14448032,2.2929630279541016
452000,74.20507049560547,0.0,147,32,2.8841400146484375,0.21521501243114471,-0.0026769342366605997,2.676934003829956,14464032,2.88681697845459
452500,74.26011657714844,0.0,147,32,1.9574962854385376,0.2195482850074768,-0.0026815622113645077,2.6815621852874756,14480032,1.9601778984069824
453000,74.24616241455078,0.0,147,32,2.7427916526794434,0.2293967604637146,-0.0026598707772791386,2.6598706245422363,14496032,2.7454514503479004
453500,74.31336975097656,0.0,148,32,2.8615167140960693,0.2000179886817932,-0.0026562365237623453,2.656236410140991,14512032,2.86417293548584
454000,74.29295349121094,0.0,148,32,2.620697021484375,0.22637680172920227,-0.0026501698885113,2.650169849395752,14528032,2.623347282409668
454500,74.31587219238281,0.0,148,32,2.436163902282715,0.25636300444602966,-0.0026740359608083963,2.6740357875823975,14544032,2.438838005065918
455000,74.04959106445312,0.0,148,32,3.8231041431427,0.18270260095596313,-0.0027019167318940163,2.7019166946411133,14560032,3.825806140899658
455500,74.31671905517578,0.0,148,32,2.5552425384521484,0.21250250935554504,-0.002680365461856127,2.6803653240203857,14576032,2.557922840118408
456000,74.19086456298828,0.0,148,32,2.9393372535705566,0.19968080520629883,-0.002708967076614499,2.7089669704437256,14592032,2.9420461654663086
456500,74.06547546386719,0.0,149,32,3.8685011863708496,0.14637678861618042,-0.002680789213627577,2.680788993835449,14608032,3.8711819648742676
457000,74.14378356933594,0.0,149,32,3.3980841636657715,0.19283711910247803,-0.0026771414559334517,2.6771414279937744,14624032,3.400761365890503
457500,74.12992858886719,0.0,149,32,3.0980186462402344,0.22009596228599548,-0.002670285291969776,2.670285224914551,14640032,3.100688934326172
458000,73.8903579711914,0.0,149,32,2.685817241668701,0.22218433022499084,-0.0026481638196855783,2.6481637954711914,14656032,2.6884653568267822
458500,73.91759490966797,0.0,149,32,3.0346176624298096,0.18204310536384583,-0.0027105400804430246,2.7105400562286377,14672032,3.0373282432556152
