bc/l2_norm,bc/l2_loss,bc/samples_so_far,bc/batch,bc/neglogp,bc/loss,bc/entropy,bc/epoch,bc/ent_loss,bc/prob_true_act,batch_size
71.23893737792969,0.0,640032,20000,3.2607760429382324,3.2580785751342773,2.6975772380828857,13,-0.002697577467188239,0.17940469086170197,32
71.40360260009766,0.0,656032,20500,2.615257978439331,2.612590789794922,2.667142152786255,13,-0.0026671423111110926,0.2446204274892807,32
71.43614959716797,0.0,672032,21000,2.8008182048797607,2.7981984615325928,2.619839668273926,13,-0.0026198397390544415,0.18659988045692444,32
71.4376220703125,0.0,688032,21500,2.463876724243164,2.4611966609954834,2.680121421813965,14,-0.0026801214553415775,0.24573548138141632,32
71.41204071044922,0.0,704032,22000,2.8326973915100098,2.8300259113311768,2.671382427215576,14,-0.002671382622793317,0.19563472270965576,32
71.37438201904297,0.0,720032,22500,2.362562656402588,2.3598904609680176,2.6721994876861572,14,-0.0026721996255218983,0.20259280502796173,32
71.51911926269531,0.0,736032,23000,2.3071818351745605,2.304537773132324,2.64400315284729,15,-0.0026440033689141273,0.2650383710861206,32
71.5191650390625,0.0,752032,23500,2.8038735389709473,2.801168203353882,2.7053933143615723,15,-0.002705393359065056,0.22316576540470123,32
71.51014709472656,0.0,768032,24000,2.7996623516082764,2.796978712081909,2.683589458465576,15,-0.0026835897006094456,0.20042288303375244,32
71.51483154296875,0.0,784032,24500,2.2224621772766113,2.2198266983032227,2.6353628635406494,16,-0.0026353630237281322,0.2579231262207031,32
71.47247314453125,0.0,800032,25000,2.18308162689209,2.1804211139678955,2.6604998111724854,16,-0.0026604998856782913,0.25966957211494446,32
71.63043975830078,0.0,816032,25500,2.55765962600708,2.5549821853637695,2.677412986755371,16,-0.0026774131692945957,0.22956402599811554,32
71.62686920166016,0.0,832032,26000,1.9122931957244873,1.9096219539642334,2.6712419986724854,16,-0.0026712422259151936,0.2575820982456207,32
71.7263412475586,0.0,848032,26500,2.8675272464752197,2.864882469177246,2.6447057723999023,17,-0.002644705818966031,0.25064167380332947,32
71.59027862548828,0.0,864032,27000,2.8517937660217285,2.8490631580352783,2.730635643005371,17,-0.00273063569329679,0.23539912700653076,32
71.69549560546875,0.0,880032,27500,2.7274422645568848,2.7247865200042725,2.6558079719543457,17,-0.002655808115378022,0.20946237444877625,32
71.67725372314453,0.0,896032,28000,2.616870403289795,2.6142070293426514,2.663362979888916,18,-0.002663363004103303,0.20222103595733643,32
71.73003387451172,0.0,912032,28500,2.940830707550049,2.9381155967712402,2.715108871459961,18,-0.0027151089161634445,0.16723355650901794,32
71.85218048095703,0.0,928032,29000,2.559508800506592,2.5568556785583496,2.6530590057373047,18,-0.002653059083968401,0.19929754734039307,32
71.72797393798828,0.0,944032,29500,2.5325777530670166,2.529876947402954,2.7007458209991455,19,-0.0027007460594177246,0.20169728994369507,32
71.79708862304688,0.0,960032,30000,2.587723970413208,2.5850422382354736,2.6816799640655518,19,-0.0026816800236701965,0.2653503715991974,32
71.93817901611328,0.0,976032,30500,2.9554686546325684,2.952828884124756,2.6398262977600098,19,-0.002639826387166977,0.20672300457954407,32
71.919189453125,0.0,992032,31000,1.8328922986984253,1.8302299976348877,2.662350654602051,20,-0.0026623508892953396,0.3043653070926666,32
71.98319244384766,0.0,1008032,31500,3.002213478088379,2.9995405673980713,2.672872543334961,20,-0.0026728727389127016,0.17654937505722046,32
71.83234405517578,0.0,1024032,32000,3.545053720474243,3.542346239089966,2.7075119018554688,20,-0.002707512117922306,0.16767898201942444,32
72.01945495605469,0.0,1040032,32500,2.242215871810913,2.2395455837249756,2.670281410217285,21,-0.0026702815666794777,0.2495741993188858,32
72.04515838623047,0.0,1056032,33000,2.496899127960205,2.494199275970459,2.6999082565307617,21,-0.002699908334761858,0.2050403356552124,32
72.0188980102539,0.0,1072032,33500,4.122194290161133,4.1195149421691895,2.6791675090789795,21,-0.0026791675481945276,0.1471920609474182,32
72.02527618408203,0.0,1088032,34000,2.7636427879333496,2.7609944343566895,2.6484694480895996,22,-0.002648469526320696,0.16592098772525787,32
72.1449203491211,0.0,1104032,34500,2.9539034366607666,2.9512507915496826,2.6526174545288086,22,-0.0026526176370680332,0.20295380055904388,32
72.02310180664062,0.0,1120032,35000,2.8132083415985107,2.8105366230010986,2.671760320663452,22,-0.002671760506927967,0.21472860872745514,32
71.95733642578125,0.0,1136032,35500,3.001251459121704,2.998542547225952,2.7088353633880615,23,-0.0027088355273008347,0.17899754643440247,32
72.11076354980469,0.0,1152032,36000,2.6011157035827637,2.598426103591919,2.6896815299987793,23,-0.002689681714400649,0.20655512809753418,32
72.23950958251953,0.0,1168032,36500,2.7302355766296387,2.7275426387786865,2.692964553833008,23,-0.0026929646264761686,0.23008298873901367,32
72.18757629394531,0.0,1184032,37000,3.6650686264038086,3.6623852252960205,2.6833336353302,24,-0.00268333381973207,0.1516251415014267,32
72.3246841430664,0.0,1200032,37500,2.307992696762085,2.3053040504455566,2.6887333393096924,24,-0.002688733395189047,0.20315071940422058,32
72.38423156738281,0.0,1216032,38000,2.4937236309051514,2.491029739379883,2.6938538551330566,24,-0.0026938540395349264,0.212685227394104,32
72.39739227294922,0.0,1232032,38500,2.8889546394348145,2.8863022327423096,2.652345895767212,25,-0.002652345923706889,0.241379052400589,32
72.38865661621094,0.0,1248032,39000,2.20463228225708,2.201915979385376,2.7162673473358154,25,-0.002716267481446266,0.22144865989685059,32
72.46060943603516,0.0,1264032,39500,2.8384904861450195,2.8358335494995117,2.6568710803985596,25,-0.0026568712200969458,0.16551047563552856,32
72.58114624023438,0.0,1280032,40000,3.1916637420654297,3.1890056133270264,2.6582367420196533,26,-0.0026582367718219757,0.1631946861743927,32
72.38981628417969,0.0,1296032,40500,2.518686294555664,2.5159811973571777,2.7050557136535645,26,-0.0027050557546317577,0.21742792427539825,32
72.57083129882812,0.0,1312032,41000,2.8849830627441406,2.882291316986084,2.6916375160217285,26,-0.0026916377246379852,0.2028859555721283,32
72.55290222167969,0.0,1328032,41500,3.2809267044067383,3.2782163619995117,2.7104544639587402,27,-0.0027104546315968037,0.16877485811710358,32
72.58651733398438,0.0,1344032,42000,3.319518566131592,3.316824436187744,2.6942148208618164,27,-0.00269421492703259,0.16750222444534302,32
72.68335723876953,0.0,1360032,42500,3.7035140991210938,3.700878858566284,2.635260581970215,27,-0.002635260811075568,0.1578425019979477,32
72.75098419189453,0.0,1376032,43000,2.6332778930664062,2.630626678466797,2.6511435508728027,28,-0.0026511435862630606,0.22579288482666016,32
72.58589935302734,0.0,1392032,43500,3.903715133666992,3.900999069213867,2.716085910797119,28,-0.00271608610637486,0.1511494219303131,32
72.59700012207031,0.0,1408032,44000,2.823439121246338,2.820786476135254,2.652545213699341,28,-0.002652545226737857,0.19272974133491516,32
72.89563751220703,0.0,1424032,44500,2.5252790451049805,2.522660732269287,2.618291139602661,29,-0.0026182911824434996,0.27977263927459717,32
72.72653198242188,0.0,1440032,45000,2.7469868659973145,2.744252920150757,2.7338929176330566,29,-0.0027338929940015078,0.18952760100364685,32
72.86373901367188,0.0,1456032,45500,2.708373785018921,2.705742120742798,2.631664991378784,29,-0.0026316652074456215,0.2479417324066162,32
72.96686553955078,0.0,1472032,46000,2.0113797187805176,2.0087366104125977,2.643127679824829,30,-0.002643127692863345,0.28173428773880005,32
72.85398864746094,0.0,1488032,46500,1.8351174592971802,1.832422137260437,2.695323944091797,30,-0.002695324132218957,0.26318472623825073,32
72.9501724243164,0.0,1504032,47000,1.9652016162872314,1.9625084400177002,2.693234920501709,30,-0.0026932349428534508,0.2778002619743347,32
72.80229949951172,0.0,1520032,47500,2.1112544536590576,2.1085801124572754,2.6744439601898193,31,-0.0026744441129267216,0.24968358874320984,32
73.03736877441406,0.0,1536032,48000,2.4692506790161133,2.4666051864624023,2.6455256938934326,31,-0.00264552584849298,0.24057883024215698,32
72.95294189453125,0.0,1552032,48500,2.533653736114502,2.5309627056121826,2.6910769939422607,31,-0.0026910770684480667,0.20553463697433472,32
72.97837829589844,0.0,1568032,49000,2.3413422107696533,2.3386623859405518,2.6797595024108887,32,-0.0026797596365213394,0.22578930854797363,32
72.81012725830078,0.0,1584032,49500,3.152660608291626,3.149954319000244,2.706289768218994,32,-0.002706289989873767,0.2176780253648758,32
72.83354187011719,0.0,1600032,50000,3.170232057571411,3.167567491531372,2.664559841156006,32,-0.0026645599864423275,0.19207361340522766,32
73.1278076171875,0.0,1616032,50500,2.966317653656006,2.9636285305023193,2.689040422439575,32,-0.0026890404988080263,0.18632659316062927,32
73.07221984863281,0.0,1632032,51000,2.299086093902588,2.2964084148406982,2.677760362625122,33,-0.0026777605526149273,0.24296241998672485,32
73.09710693359375,0.0,1648032,51500,2.901421070098877,2.8987467288970947,2.6742563247680664,33,-0.0026742564514279366,0.22603033483028412,32
73.02425384521484,0.0,1664032,52000,2.7289862632751465,2.726311683654785,2.6745047569274902,33,-0.0026745048817247152,0.2052232325077057,32
73.16748809814453,0.0,1680032,52500,2.6119983196258545,2.6093289852142334,2.6692492961883545,34,-0.00266924942843616,0.21462476253509521,32
73.21865844726562,0.0,1696032,53000,2.4175047874450684,2.4148480892181396,2.656614065170288,34,-0.002656614175066352,0.22390423715114594,32
73.21524810791016,0.0,1712032,53500,3.062227964401245,3.059532403945923,2.6955525875091553,34,-0.002695552771911025,0.18761375546455383,32
73.15167236328125,0.0,1728032,54000,2.4821839332580566,2.479491710662842,2.692241668701172,35,-0.0026922416873276234,0.19554513692855835,32
73.23622131347656,0.0,1744032,54500,2.6300201416015625,2.6273486614227295,2.671480417251587,35,-0.002671480644494295,0.1777983009815216,32
73.19359588623047,0.0,1760032,55000,2.371922016143799,2.369249105453491,2.672848701477051,35,-0.0026728487573564053,0.23136141896247864,32
73.12716674804688,0.0,1776032,55500,2.617548942565918,2.6148338317871094,2.7151923179626465,36,-0.0027151925023645163,0.22797167301177979,32
73.23849487304688,0.0,1792032,56000,4.2714948654174805,4.268818378448486,2.676596164703369,36,-0.002676596399396658,0.13863086700439453,32
73.34291076660156,0.0,1808032,56500,3.1725258827209473,3.1698226928710938,2.703202724456787,36,-0.0027032028883695602,0.2029632031917572,32
73.32659149169922,0.0,1824032,57000,2.4802212715148926,2.4775264263153076,2.6949353218078613,37,-0.0026949355378746986,0.2238568812608719,32
73.35215759277344,0.0,1840032,57500,2.339923620223999,2.3372390270233154,2.6845412254333496,37,-0.002684541279450059,0.27525630593299866,32
73.34453582763672,0.0,1856032,58000,3.05649471282959,3.0538134574890137,2.6811585426330566,37,-0.0026811587158590555,0.16896143555641174,32
73.37364959716797,0.0,1872032,58500,2.4525928497314453,2.4499049186706543,2.688023090362549,38,-0.0026880232617259026,0.2629737854003906,32
73.51512145996094,0.0,1888032,59000,2.243323802947998,2.2406742572784424,2.649578094482422,38,-0.0026495782658457756,0.22682499885559082,32
73.36931610107422,0.0,1904032,59500,3.421774387359619,3.4191060066223145,2.668386459350586,38,-0.002668386558070779,0.17548829317092896,32
73.43852996826172,0.0,1920032,60000,3.29630184173584,3.2936294078826904,2.6724607944488525,39,-0.002672460861504078,0.19500626623630524,32
73.63652038574219,0.0,1936032,60500,2.8306493759155273,2.8280324935913086,2.616987466812134,39,-0.0026169875636696815,0.19874021410942078,32
73.39561462402344,0.0,1952032,61000,2.9089460372924805,2.906245470046997,2.7004623413085938,39,-0.002700462471693754,0.17263974249362946,32
73.50160217285156,0.0,1968032,61500,1.614734411239624,1.612026572227478,2.7078263759613037,40,-0.002707826439291239,0.2634381055831909,32
73.50579071044922,0.0,1984032,62000,2.3224215507507324,2.319735288619995,2.6862990856170654,40,-0.0026862991508096457,0.218763068318367,32
73.51861572265625,0.0,2000032,62500,3.8427228927612305,3.840074300765991,2.648564338684082,40,-0.0026485645212233067,0.1824568510055542,32
73.39441680908203,0.0,2016032,63000,2.6033577919006348,2.600661039352417,2.696824312210083,41,-0.0026968244928866625,0.20611104369163513,32
73.58159637451172,0.0,2032032,63500,2.7535979747772217,2.750953435897827,2.6445164680480957,41,-0.0026445165276527405,0.24803480505943298,32
73.56257629394531,0.0,2048032,64000,2.697312355041504,2.6946651935577393,2.647279739379883,41,-0.0026472797617316246,0.19086101651191711,32
73.48564147949219,0.0,2064032,64500,2.406629800796509,2.403963804244995,2.666025161743164,42,-0.0026660251896828413,0.20249509811401367,32
73.52819061279297,0.0,2080032,65000,3.138394355773926,3.1357076168060303,2.686647891998291,42,-0.002686647931113839,0.17037513852119446,32
73.57990264892578,0.0,2096032,65500,3.0726428031921387,3.070000648498535,2.6422667503356934,42,-0.002642266917973757,0.20540720224380493,32
73.49388122558594,0.0,2112032,66000,2.8729097843170166,2.8701701164245605,2.7396914958953857,43,-0.0027396916411817074,0.1856156438589096,32
73.65390014648438,0.0,2128032,66500,4.016519069671631,4.01384973526001,2.669252395629883,43,-0.0026692524552345276,0.16311371326446533,32
73.67965698242188,0.0,2144032,67000,2.571280002593994,2.5686519145965576,2.628157138824463,43,-0.0026281571481376886,0.2538354694843292,32
73.55659484863281,0.0,2160032,67500,2.373055934906006,2.370391368865967,2.6645169258117676,44,-0.002664517145603895,0.24917106330394745,32
73.71157836914062,0.0,2176032,68000,3.2949607372283936,3.29227352142334,2.6872146129608154,44,-0.0026872146409004927,0.16616643965244293,32
73.53617858886719,0.0,2192032,68500,3.3675217628479004,3.364839792251587,2.6819114685058594,44,-0.002681911690160632,0.18075671792030334,32
73.73058319091797,0.0,2208032,69000,2.6496448516845703,2.6469883918762207,2.656557083129883,45,-0.0026565571315586567,0.2288646101951599,32
73.79594421386719,0.0,2224032,69500,3.6270928382873535,3.6244492530822754,2.643657922744751,45,-0.0026436580810695887,0.18321672081947327,32
73.64492797851562,0.0,2240032,70000,3.2633256912231445,3.260594129562378,2.7315561771392822,45,-0.0027315563056617975,0.19181497395038605,32
73.68226623535156,0.0,2256032,70500,2.5158936977386475,2.513230323791504,2.6633334159851074,46,-0.002663333434611559,0.24742886424064636,32
73.66446685791016,0.0,2272032,71000,2.3612895011901855,2.3586316108703613,2.6578292846679688,46,-0.0026578293181955814,0.23349520564079285,32
73.564208984375,0.0,2288032,71500,2.5791001319885254,2.5764169692993164,2.683061122894287,46,-0.0026830611750483513,0.23323588073253632,32
73.59913635253906,0.0,2304032,72000,2.79644775390625,2.7937450408935547,2.70272159576416,47,-0.0027027216274291277,0.17913365364074707,32
73.60418701171875,0.0,2320032,72500,1.9461779594421387,1.9434678554534912,2.7101268768310547,47,-0.0027101270388811827,0.258248507976532,32
73.68465423583984,0.0,2336032,73000,1.9437255859375,1.9410698413848877,2.65574312210083,47,-0.0026557431556284428,0.25988924503326416,32
73.75849151611328,0.0,2352032,73500,2.6947574615478516,2.6921181678771973,2.639263153076172,48,-0.0026392631698399782,0.2095363438129425,32
73.69042205810547,0.0,2368032,74000,2.197368621826172,2.1946768760681152,2.691737174987793,48,-0.002691737376153469,0.23261547088623047,32
73.65962982177734,0.0,2384032,74500,2.170006036758423,2.167330741882324,2.6752514839172363,48,-0.002675251569598913,0.26264846324920654,32
73.70958709716797,0.0,2400032,75000,2.761748790740967,2.759075164794922,2.673694610595703,48,-0.0026736946310847998,0.20091751217842102,32
73.732177734375,0.0,2416032,75500,2.558663845062256,2.5559802055358887,2.6835734844207764,49,-0.0026835736352950335,0.21981880068778992,32
73.61649322509766,0.0,2432032,76000,2.291327476501465,2.2886300086975098,2.6974682807922363,49,-0.002697468502447009,0.23989784717559814,32
73.6841049194336,0.0,2448032,76500,2.6403231620788574,2.6376700401306152,2.65301775932312,49,-0.0026530178729444742,0.19048035144805908,32
73.69805145263672,0.0,2464032,77000,2.301151752471924,2.2984619140625,2.6898159980773926,50,-0.0026898160576820374,0.23537540435791016,32
73.50647735595703,0.0,2480032,77500,2.7084600925445557,2.705765962600708,2.694247007369995,50,-0.002694247057661414,0.21009960770606995,32
73.68138885498047,0.0,2496032,78000,1.7807668447494507,1.7781004905700684,2.6663854122161865,50,-0.0026663856115192175,0.24509721994400024,32
73.67225646972656,0.0,2512032,78500,2.319697856903076,2.3170523643493652,2.6453754901885986,51,-0.0026453756727278233,0.24019229412078857,32
73.54450988769531,0.0,2528032,79000,2.8846383094787598,2.8819315433502197,2.7068605422973633,51,-0.0027068606577813625,0.19495722651481628,32
73.638427734375,0.0,2544032,79500,2.770082473754883,2.7673990726470947,2.6833691596984863,51,-0.0026833692099899054,0.19930078089237213,32
73.68316650390625,0.0,2560032,80000,2.3721649646759033,2.3694944381713867,2.670438289642334,52,-0.0026704384945333004,0.22222107648849487,32
73.6650390625,0.0,2576032,80500,3.8138537406921387,3.8111753463745117,2.6784610748291016,52,-0.002678461140021682,0.1408461183309555,32
73.4653549194336,0.0,2592032,81000,2.6639342308044434,2.6612367630004883,2.697517156600952,52,-0.0026975173968821764,0.2061813473701477,32
73.77229309082031,0.0,2608032,81500,2.791656494140625,2.788980007171631,2.6763837337493896,53,-0.002676383825019002,0.20001742243766785,32
73.61038970947266,0.0,2624032,82000,2.9905755519866943,2.987874746322632,2.7008755207061768,53,-0.00270087574608624,0.18839815258979797,32
73.6512680053711,0.0,2640032,82500,2.607490301132202,2.604813575744629,2.676743268966675,53,-0.0026767433155328035,0.1874120533466339,32
73.55753326416016,0.0,2656032,83000,2.713055372238159,2.710406541824341,2.6488420963287354,54,-0.0026488422881811857,0.2548450529575348,32
73.71308898925781,0.0,2672032,83500,2.7035462856292725,2.700850009918213,2.6962826251983643,54,-0.00269628269597888,0.21544203162193298,32
73.68256378173828,0.0,2688032,84000,3.183593988418579,3.180936574935913,2.6573827266693115,54,-0.0026573827490210533,0.21806618571281433,32
73.71172332763672,0.0,2704032,84500,3.2927803993225098,3.290109157562256,2.671264886856079,55,-0.0026712650433182716,0.18615496158599854,32
73.7601089477539,0.0,2720032,85000,2.186094045639038,2.1834285259246826,2.6656339168548584,55,-0.002665634034201503,0.23587140440940857,32
73.89405059814453,0.0,2736032,85500,2.8237075805664062,2.821033239364624,2.674356698989868,55,-0.0026743568014353514,0.26145049929618835,32
73.7745590209961,0.0,2752032,86000,2.44374942779541,2.4410746097564697,2.674844264984131,56,-0.0026748443488031626,0.2301473319530487,32
73.73078155517578,0.0,2768032,86500,3.4474353790283203,3.444776773452759,2.65866756439209,56,-0.002658667741343379,0.179857537150383,32
73.70314025878906,0.0,2784032,87000,2.7168068885803223,2.714120626449585,2.6863436698913574,56,-0.002686343854293227,0.22042754292488098,32
73.66386413574219,0.0,2800032,87500,2.6418914794921875,2.6391990184783936,2.692380905151367,57,-0.0026923809200525284,0.19869869947433472,32
73.76368713378906,0.0,2816032,88000,2.71376371383667,2.7111051082611084,2.658608913421631,57,-0.0026586090680211782,0.22976361215114594,32
73.73799133300781,0.0,2832032,88500,2.052197217941284,2.049539089202881,2.658112049102783,57,-0.002658112207427621,0.2394915223121643,32
73.58386993408203,0.0,2848032,89000,2.471013307571411,2.4683127403259277,2.7006444931030273,58,-0.0027006445452570915,0.2034166306257248,32
73.71672821044922,0.0,2864032,89500,2.5421159267425537,2.539449691772461,2.666135787963867,58,-0.0026661360170692205,0.23937085270881653,32
73.77902221679688,0.0,2880032,90000,2.5402441024780273,2.5376038551330566,2.640353202819824,58,-0.0026403532829135656,0.24726518988609314,32
73.60203552246094,0.0,2896032,90500,3.0302796363830566,3.0275790691375732,2.7004923820495605,59,-0.0027004925068467855,0.17263372242450714,32
73.79927062988281,0.0,2912032,91000,2.6443042755126953,2.641648292541504,2.656062602996826,59,-0.0026560628321021795,0.23312070965766907,32
73.72613525390625,0.0,2928032,91500,2.5367255210876465,2.534050226211548,2.6752424240112305,59,-0.0026752424892038107,0.22087512910366058,32
73.7463150024414,0.0,2944032,92000,2.252331495285034,2.2496488094329834,2.682762622833252,60,-0.002682762686163187,0.23306572437286377,32
73.89246368408203,0.0,2960032,92500,2.3630833625793457,2.3604187965393066,2.6645374298095703,60,-0.0026645376347005367,0.2226695716381073,32
73.74750518798828,0.0,2976032,93000,2.597038507461548,2.594356060028076,2.6825613975524902,60,-0.00268256152048707,0.21945181488990784,32
73.76866912841797,0.0,2992032,93500,1.9853264093399048,1.9826706647872925,2.6557328701019287,61,-0.002655732911080122,0.25131112337112427,32
73.80171203613281,0.0,3008032,94000,2.6470320224761963,2.644364595413208,2.667336940765381,61,-0.002667336957529187,0.22272607684135437,32
73.91731262207031,0.0,3024032,94500,2.731060028076172,2.7284128665924072,2.6472649574279785,61,-0.0026472650934010744,0.23217198252677917,32
73.7369384765625,0.0,3040032,95000,2.5175442695617676,2.5148260593414307,2.7183187007904053,62,-0.0027183187194168568,0.2296810746192932,32
73.86018371582031,0.0,3056032,95500,2.442317008972168,2.4396369457244873,2.6800265312194824,62,-0.0026800266932696104,0.23696935176849365,32
73.7568359375,0.0,3072032,96000,2.369727373123169,2.367074728012085,2.652745246887207,62,-0.002652745461091399,0.2328416407108307,32
73.78929138183594,0.0,3088032,96500,2.224865198135376,2.222200632095337,2.6646275520324707,63,-0.0026646277401596308,0.23328158259391785,32
73.83675384521484,0.0,3104032,97000,2.8579235076904297,2.8552603721618652,2.663022518157959,63,-0.002663022605702281,0.18691900372505188,32
73.62543487548828,0.0,3120032,97500,3.1666715145111084,3.1639633178710938,2.7082056999206543,63,-0.002708205720409751,0.20309796929359436,32
73.95960998535156,0.0,3136032,98000,3.472540855407715,3.4699013233184814,2.6395974159240723,64,-0.002639597514644265,0.20790818333625793,32
73.8371353149414,0.0,3152032,98500,2.0491151809692383,2.046461820602417,2.6533424854278564,64,-0.0026533426716923714,0.2453133910894394,32
73.69721984863281,0.0,3168032,99000,2.3747854232788086,2.3721060752868652,2.679328203201294,64,-0.0026793284341692924,0.25673192739486694,32
73.85649871826172,0.0,3184032,99500,2.699254035949707,2.69657826423645,2.6757142543792725,64,-0.002675714436918497,0.20673981308937073,32
73.8740005493164,0.0,3200032,100000,3.7998788356781006,3.7972123622894287,2.6665356159210205,65,-0.0026665357872843742,0.18074046075344086,32
73.94601440429688,0.0,3216032,100500,2.044830083847046,2.042120933532715,2.709177255630493,65,-0.0027091773226857185,0.2867262363433838,32
73.87569427490234,0.0,3232032,101000,2.5428547859191895,2.540201187133789,2.653640031814575,65,-0.002653640229254961,0.2336888462305069,32
